date,datetime,desc,img,link,media,title
1 month ago,2020-12-01 17:12:38.330026,"Pfizer's Covid-19 Vaccine Announcement, Explained. What's an (m)rna vaccine? When will it be ready? Is it safe? Can the pandemic please be over already?","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.rollingstone.com/culture/culture-features/pfizer-vaccine-explained-what-when-how-1089086/,Rolling Stone,"Pfizer’s Covid-19 Vaccine Announcement, Explained"
1 month ago,2020-12-01 17:12:38.332020,"People walk by the Pfizer headquarters on November 9, 2020 in New York City. Getty Images. Key Facts. While Pfizer's Monday announcement was encouraging ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.forbes.com/sites/sarahhansen/2020/11/09/pfizers-90-effective-vaccine-news-doesnt-mean-stimulus-is-dead/,Forbes,Pfizer’s ‘90% Effective’ Vaccine News Doesn’t Mean Stimulus Is Dead
1 month ago,2020-12-01 17:12:40.074821,"Not only do they help with Pfizer's shot, but ultra-cold freezers are also an asset for distributing Moderna's Covid-19 vaccine candidate, which must be stored at -20 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.statnews.com/2020/11/11/rural-hospitals-cant-afford-freezers-to-store-pfizer-covid19-vaccine/,STAT,Rural hospitals can't afford freezers to store a Covid-19 ...
1 month ago,2020-12-01 17:12:40.076811,Pfizer said Monday that early results from its coronavirus vaccine suggest the shots may be a surprisingly robust 90% effective at preventing COVID-19. Here are ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://abc13.com/coronavirus-vaccine-covid-covid-19/7813482,KTRK-TV,Coronavirus vaccine: 5 things to know about the Pfizer vaccine
1 month ago,2020-12-01 17:12:40.078805,"Pfizer's chief executive, Dr. Albert Bourla, had vowed to avoid the political minefield but was forced to maneuver through it nonetheless. After promising progress ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nytimes.com/2020/11/21/us/politics/coronavirus-vaccine.html,The New York Times,"Politics, Science and the Remarkable Race for a Coronavirus Vaccine"
1 month ago,2020-12-01 17:12:40.080803,"In this episode of PODCAST-19, host Anna Rothschild and senior science writer Maggie Koerth talk about Pfizer's announcement that its coronavirus vaccine ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://fivethirtyeight.com/videos/what-to-make-of-pfizers-big-vaccine-announcement/,FiveThirtyEight,What To Make Of Pfizer’s Big Vaccine Announcement
1 month ago,2020-12-01 17:12:40.082798,"After Pfizer's claim that the COVID-19 vaccine is more than 90% effective based on initial trial results, a few volunteers said that they suffered side effects ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wionews.com/world/volunteers-face-severe-hangover-headache-and-pain-after-getting-pfizer-vaccine-shot-342518,WION,"Volunteers face `severe hangover`, headache and pain after getting Pfizer vaccine shot"
1 month ago,2020-12-01 17:12:40.083792,"Pfizer and BioNTech's mRNA vaccine provides the cellular ingredient list not for a virus, but for the antibodies that target the signature spike protein on SARS-CoV- ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://qz.com/1931193/pfizers-covid-19-vaccine-could-change-the-future-of-vaccines/,Quartz,Pfizer’s Covid-19 vaccine could change the future of vaccines
1 month ago,2020-12-01 17:12:40.085786,Pharmaceutical company Pfizer revealed a 95% effectiveness rate for their coronavirus vaccine and will be submitting for FDA authorization within days. CNN's ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnn.com/videos/health/2020/11/18/pfizer-coronavirus-vaccine-fda-approval-newday-gupta-vpx.cnn,CNN,CNN's Sanjay Gupta explains Pfizer's 95% effectiveness rate
1 month ago,2020-12-01 17:12:40.087781,Pfizer's own press release in July announced that the U.S. government placed an initial order of 100 million doses for $1.95 billion. No money went specifically into ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://thefederalist.com/2020/11/09/media-lies-about-pfizer-partnership-with-trump-administrations-operation-warp-speed/,The Federalist,Media Lies About Pfizer Partnership With Trump ...
1 month ago,2020-12-01 17:12:40.089741,"(Reuters) - Canada could approve Pfizer's COVID-19 vaccine “around December,” about the same time as the United States and the European Union, a senior ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/us-health-coronavirus-canada-idINKBN2862CE,Reuters,Canada could approve Pfizer's COVID-19 vaccine 'around December'
1 month ago,2020-12-01 17:12:40.090778,The European Commission has secured a supply deal with BioNTech and Pfizer for 300 million doses of their COVID-19 vaccine candidate. This includes an ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","http://www.pharmatimes.com/news/eu_secures_300_million_doses_of_biontech,_pfizers_covid-19_vaccine_1356897",PharmaTimes,"EU secures 300 million doses of BioNTech, Pfizer's COVID-19 ..."
1 month ago,2020-12-01 17:12:41.217971,"Some volunteers who took part in Pfizer's coronavirus vaccine trials say they were left feeling like they had a “severe hangover,” according to reports. The more ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://nypost.com/2020/11/11/pfizers-vaccine-volunteers-say-it-felt-like-severe-hangover/,New York Post,Volunteers who took Pfizer vaccine say it felt like suffering a 'severe hangover'
1 month ago,2020-12-01 17:12:41.219966,"It is inspired by the true events surrounding around Pfizer's discovery and launch of the erectile dysfunction drug Viagra (Sildenafil), which was hatched as a ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://deadline.com/2020/11/spike-lee-viagra-musical-film-pfizer-eone-pre-covid-miracle-drug-kwame-kwei-armah-1234616563/,Deadline,Spike Lee Sets eOne Film Musical On Pfizer’s Pre-COVID Miracle Drug: Viagra
1 month ago,2020-12-01 17:12:41.221960,Pfizer's coronavirus vaccine low-temperature storage requirement could be logistical snag. The vaccine must be stored at temperatures of minus 70 degrees ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.foxnews.com/health/pfizers-coronavirus-vaccine-low-temperature-storage-requirement-logistical-snag,Fox News,Pfizer's coronavirus vaccine low-temperature storage requirement could be logistical snag
1 month ago,2020-12-01 17:12:41.223920,"Bill Gruber, Pfizer's senior vice president of clinical development, told The Associated Press. “We're very encouraged.” Monday's announcement doesn't mean a ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://bangordailynews.com/2020/11/09/news/nation/pfizer-says-covid-19-vaccine-is-looking-90-percent-effective/,Bangor Daily News,Pfizer says COVID-19 vaccine is looking 90 percent effective
1 month ago,2020-12-01 17:12:41.225949,"Pfizer's vaccine has 'an extraordinarily high degree of efficacy -- more than 90%, close to 95%,' Fauci said · Results of a late-stage trial of a vaccine candidate from ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.livemint.com/news/world/pfizer-vaccine-s-trial-success-may-boost-acceptance-top-us-health-expert-fauci-11605403536225.html,Livemint,Pfizer vaccine’s trial success may boost acceptance: Top US health expert Fauci
1 month ago,2020-12-01 17:12:41.227944,Copyright AFP 2017-2020. All rights reserved. News of promising results from a coronavirus vaccine developed by pharmaceutical giant Pfizer sparked ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://factcheck.afp.com/pfizers-role-operation-warp-speed-misconstrued-online,AFP Factcheck,Pfizer's role in Operation Warp Speed misconstrued online
1 month ago,2020-12-01 17:12:41.228941,"Pfizer's vaccine candidate would be the first of its kind. Vials with a sticker reading, ""COVID-19 / Coronavirus vaccine / Injection only. Reuters/Dado Ruvic.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://qz.com/1931483/is-the-pfizer-vaccine-a-live-virus/,Quartz,Is the Pfizer vaccine a live virus?
1 month ago,2020-12-01 17:12:41.230936,"Bourla, Pfizer's chief executive, said in the interview last month. “He cares only about science. Discussing business is not his cup of tea. He doesn't like it at all.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nytimes.com/2020/11/10/business/biontech-covid-vaccine.html,The New York Times,The Husband-and-Wife Team Behind the Leading Vaccine to Solve Covid-19
1 month ago,2020-12-01 17:12:41.232933,What we know about the Pfizer vaccine. From CNN's Stephanie Halasz. US drugmaker Pfizer's announcement Monday that it believes its Covid-19 vaccine is more ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnn.com/world/live-news/coronavirus-pandemic-11-10-20-intl/h_82dd270759000bc58f8857f205e7caa2,CNN,(44) What we know about the Pfizer vaccine
1 month ago,2020-12-01 17:12:41.234929,"What it's Like to Receive Pfizer's COVID-19 Vaccine. ""This notion of, 'Let's just all get the virus and we'll have herd immunity' is dangerous in a multitude of ways, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.dmagazine.com/healthcare-business/2020/11/what-its-like-to-receive-pfizers-covid-19-vaccine/,D Healthcare Daily,What it's Like to Receive Pfizer's COVID-19 Vaccine
1 month ago,2020-12-01 17:12:44.070431,Europe: Which Will Receive Pfizer's Coronavirus Vaccine First? Some 300 million doses have already been secured through advance purchases and mass ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://riotimesonline.com/brazil-news/miscellaneous/covid-19/agreements-with-usa-and-europe-which-will-be-first-to-receive-pfizers-coronavirus-vaccine/,The Rio Times,USA vs. Europe: Which Will Receive Pfizer's Coronavirus Vaccine First?
1 month ago,2020-12-01 17:12:44.072422,"Pfizer's early results suggest its vaccine may be 90% effective at preventing COVID-19, which has health officials cautiously optimistic. This video file cannot be ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.newscentermaine.com/article/news/health/coronavirus/i-was-doing-a-happy-dance-health-officials-in-maine-optimistic-about-pfizers-covid-19-vaccine/97-edd47a65-5ddc-4d6d-b037-158ecb96c275,NewsCenterMaine.com WCSH-WLBZ,'I was doing a happy dance': Health officials in Maine optimistic about Pfizer's COVID-19 vaccine
1 month ago,2020-12-01 17:12:44.074381,"European markets and U.S. futures soared Monday on the announcement by Pfizer and its partner, BioNTech, that their candidate COVID-19 vaccine has ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://fortune.com/2020/11/09/stock-markets-soar-as-pfizer-reports-vaccine-hope/,Fortune,"Pfizer’s blockbuster vaccine report flips the markets on their head—pandemic stocks sink, nearly everything else soars"
1 month ago,2020-12-01 17:12:44.076412,"Even though Pfizer's vaccine has long been seen as the likely front-runner, details from the trial, including the vaccine's efficacy in specific populations like the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.propublica.org/article/most-states-arent-ready-to-distribute-the-leading-covid-19-vaccine,ProPublica,Most States Aren't Ready to Distribute the Leading COVID-19 ...
1 month ago,2020-12-01 17:12:44.078410,"But the short shelf life of Pfizer's shots and uncertainty over how to get them to enough health care workers, frail seniors and other priority patients once vials with ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.politico.com/news/2020/11/22/scarce-covid-vaccine-waste-438928,Politico,How thousands of scarce Covid shots could go to waste
1 month ago,2020-12-01 17:12:44.079404,"Pfizer's COVID-19 vaccine low temperature requirement poses challenges. Coronavirus. by: Rudabeh Shahbazi. Posted: Nov 26, 2020 / 11:04 PM EST / Updated: ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cbs17.com/community/health/coronavirus/pfizers-covid-19-vaccine-low-temperature-requirement-poses-challenges/,CBS17.com,Pfizer’s COVID-19 vaccine low temperature requirement poses challenges
1 month ago,2020-12-01 17:12:44.081400,"The U.S. government's Operation Warp Speed program, which has underwritten the development of Moderna's vaccine and pledged to buy Pfizer's vaccine if it ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.statnews.com/2020/11/10/the-story-of-mrna-how-a-once-dismissed-idea-became-a-leading-technology-in-the-covid-vaccine-race/,STAT,The story of mRNA: From a loose idea to a tool that may help ...
1 month ago,2020-12-01 17:12:44.083395,"Meet the married couple behind Pfizer's COVID vaccine. By. Kristen Bellstrom. and. Emma Hinchliffe. November 11, 2020 5: ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://fortune.com/2020/11/11/meet-the-married-couple-behind-pfizers-covid-vaccine/,Fortune,Meet the married couple behind Pfizer’s COVID vaccine
1 month ago,2020-12-01 17:12:44.085387,"Pfizer CEO Albert Bourla raked in more than three times his base salary when he sold about 60% of his stock on Monday, shortly after trumpeting the stellar ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businessinsider.com/pfizer-ceo-sold-stock-6-million-30-percent-compensation-vaccine-2020-11,Business Insider,Pfizer's CEO cashed out $5.6 million of stock after trumpeting ...
1 month ago,2020-12-01 17:12:44.086389,"Stocks making the biggest moves premarket: Pfizer, McDonald's, Apple, Berkshire Hathaway & more. Published Mon, Nov 9 20207:59 AM EST Updated Mon, Nov ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/11/09/stocks-making-the-biggest-moves-premarket-pfizer-mcdonalds-apple-berkshire-hathaway-more.html,CNBC,"Stocks making the biggest moves premarket: Pfizer, McDonald's, Apple, Berkshire Hathaway & more"
1 month ago,2020-12-01 17:12:45.332632,"Warren Buffett's Berkshire Hathaway scored a $10 billion gain from the four biggest holdings in its stock portfolio on Monday, as news of Pfizer's effective ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businessinsider.com/warren-buffett-berkshire-hathaway-gains-10-billion-stocks-pfizer-vaccine-2020-11,Business Insider,Warren Buffett's Berkshire Hathaway scores $10 billion gain ...
1 month ago,2020-12-01 17:12:45.334624,"Adalja's words echo those of President-elect Joe Biden, who lauded news of Pfizer's vaccine success but asked Americans to stay vigilant. ""America is still losing ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medicinenet.com/script/main/art.asp?articlekey=248879,MedicineNet,"Pfizer's COVID Vaccine Looks Promising, But Big Hurdles ..."
1 month ago,2020-12-01 17:12:45.336627,Pfizer CEO Albert Bourla stands on the New York Stock Exchange floor. Pfizer CEO Albert Bourla. Photo: Drew Angerer/Getty Images. Pfizer CEO Albert Bourla ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.axios.com/pfizer-ceo-albert-bourla-stock-sale-covid-vaccine-c380a500-ee02-4106-befe-88b08c656d39.html,Axios,Pfizer's CEO sold $5.6 million in stock on same day of vaccine news
1 month ago,2020-12-01 17:12:45.338623,"Pfizer reported encouraging interim data for its COVID-19 vaccine with a 90% efficacy rate, which makes us hopeful for other read-outs. This is the big catalyst for ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://seekingalpha.com/article/4388293-pfizers-vaccine-read-out-what-will-happen-to-value-stocks,Seeking Alpha,Pfizer's Vaccine Read-Out: What Will Happen To Value Stocks
1 month ago,2020-12-01 17:12:45.340619,"Pfizer shares added 1% in premarket trading as of 7:34 a.m. ET. Foot Locker (FL) – Foot Locker earned $1.21 per share for its latest quarter, compared to a ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/11/20/stocks-making-the-biggest-moves-in-the-premarket-pfizer-foot-locker-hibbett-sports-workday-more.html,CNBC,"Stocks making the biggest moves in the premarket: Pfizer, Foot Locker, Hibbett Sports, Workday & more"
1 month ago,2020-12-01 17:12:45.341578,"Pfizer's Nov. 9 announcement that it's making progress toward a COVID-19 vaccine caused markets to rally, with beaten down sectors including airlines, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/11/14/3-stocks-rallied-after-pfizer-vaccine-news-buys/,Motley Fool,These 3 Stocks Rallied 10% After Pfizer's Vaccine News: Here's Why They're Still Buys
1 month ago,2020-12-01 17:12:45.343607,"The scientific link between Pfizer's and Moderna's COVID vaccines. By. Sy Mukherjee. November 12, 2020 2:02 PM PST.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://fortune.com/2020/11/12/pfizer-moderna-covid-mrna-vaccine/,Fortune,The scientific link between Pfizer’s and Moderna’s COVID vaccines
1 month ago,2020-12-01 17:12:45.345604,What Pfizer's landmark COVID vaccine results mean for the pandemic. The Gamaleya National Center of Epidemiology and Microbiology in Moscow and the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nature.com/articles/d41586-020-03209-0,Nature.com,Russia announces positive COVID-vaccine results from ...
1 month ago,2020-12-01 17:12:45.347597,"Pritzker addressed the announcement of Pfizer, a potential COVID-19 vaccine, which health officials say is looking 90% effective. “It's a very big deal,” Governor ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.kwqc.com/2020/11/10/illinois-officials-report-over-12600-coronavirus-cases-tuesday-79-more-deaths/,KWQC-TV6,Illinois governor addresses possibility of Pfizer vaccine after ...
1 month ago,2020-12-01 17:12:45.349592,"Pfizer (PFE) – Pfizer's Covid-19 vaccine candidate could receive Canadian approval in December, according to a senior official for the country's drug regulator ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/11/27/stocks-making-the-biggest-moves-in-the-premarket-astrazeneca-disney-pfizer-amazon-more.html,CNBC,"Stocks making the biggest moves in the premarket: AstraZeneca, Disney, Pfizer, Amazon & more"
1 month ago,2020-12-01 17:12:46.423021,Travel industry stocks surged today on early morning news that Pfizer's vaccine was remarkably successful at preventing Covid-19. Cruise line shares soared in ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.travelweekly.com/Travel-News/Government/Travel-stocks-jump-on-Pfizers-positive-vaccine-news,Travel Weekly,Travel stocks jump on Pfizer's positive vaccine news
1 month ago,2020-12-01 17:12:46.424030,Pfizer's vaccine has a different concept from your average vaccine. It tries to use something called neutralizing antibodies. Just the fact that a vaccine that is mostly ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/11/18/the-motley-fool-sits-down-with-a-doctor-about-pfiz/,Motley Fool,The Motley Fool Sits Down With A Doctor About Pfizer's Coronavirus Vaccine News
1 month ago,2020-12-01 17:12:46.428008,"Global COVID-19 Update: Pfizer's Vaccine Candidate, Biden's Task Force. Medscape, Univadis, & MediQuality Staff. November 13, 2020. 0 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.medscape.com/viewarticle/940920,Medscape,"Global COVID-19 Update: Pfizer's Vaccine Candidate, Biden's ..."
1 month ago,2020-12-01 17:12:46.430001,"Pfizer's vaccine was found to be more than 90% effective in preventing COVID-19, but the way it needs to be stored is very specific. Dr. Emil Lesho is an infectious ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.rochesterfirst.com/coronavirus/special-freezers-will-be-needed-to-store-pfizers-covid-19-vaccine/,RochesterFirst,Special freezers will be needed to store Pfizer’s COVID-19 vaccine
1 month ago,2020-12-01 17:12:46.432039,Pfizer CEO Albert Bourla sold 62% of his stock in the company on the same day the drugmaker announced the results of its COVID-19 vaccine trial. Bourla sold ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businessinsider.com/pfizer-ceo-sold-stock-day-covid-19-vaccine-results-unveiled-2020-11,Business Insider,Pfizer's CEO cashed out 60% of his stock on the same day the ...
1 month ago,2020-12-01 17:12:46.434066,"New Jersey could get about 130,000 doses of Pfizer's new coronavirus vaccine by Christmas and up to 460,000 total doses for vaccinations by January, with ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nj.com/coronavirus/2020/11/nj-could-get-130k-doses-of-covid-19-vaccine-by-christmas-460k-total-doses-by-early-january-heres-how-that-could-roll-out.html,nj.com,"N.J. could get 130K doses of COVID-19 vaccine by Christmas, 460K total doses by early January. Here’s how tha"
1 month ago,2020-12-01 17:12:46.436060,"Pfizer's result suggests that other vaccines will work, too. Over 320 are in development, several in advanced trials. Most, like Pfizer's, focus on the spike protein with ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.economist.com/leaders/2020/11/14/the-promise-of-the-new-covid-19-vaccine-is-immense,The Economist,"Suddenly, hope - The promise of the new covid-19 vaccine is ..."
1 month ago,2020-12-01 17:12:46.437066,Pfizer and Moderna recently announced their vaccines were nearly 95 percent effective. The Food and Drug Administration (FDA) will now evaluate the clinical ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.healthline.com/health-news/how-much-will-it-cost-to-get-a-covid-19-vaccine,Healthline,How Much Will It Cost to Get a COVID-19 Vaccine?
1 month ago,2020-12-01 17:12:46.439052,"Pfizer, for example, says it conducted the late-stage trials in the U.S. and five other countries. The European Union and the U.S. have a “mutual recognition ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.japantimes.co.jp/news/2020/11/25/national/science-health/japan-experts-coronavirus-vaccines-safety/,The Japan Times,"Not so fast, Japan experts say, as COVID-19 vaccines raise ..."
"Nov 6, 2020",2020-11-06 00:00:00.000000,"The recent news of possible allergic reactions is “a bit of a surprise,” he said, as this did not occur during Pfizer's clinical trials. But varying things can happen after ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.chicagotribune.com/coronavirus/ct-life-covid-coronavirus-questions-answers-qa-cb-1023-20201106-cmmfplejbfeljgx5ojfjwqzcju-story.html,Chicago Tribune,Should Americans be concerned about coronavirus mutations?
1 month ago,2020-12-01 17:12:48.452856,"Covax guarantees 8 million doses; Pfizer-BioNtech, 10 million. It also reserved 14.4 million doses of the AstraZeneca / Oxford vaccine and 20 million from the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ticotimes.net/2020/11/26/the-race-to-obtain-coronavirus-vaccines-in-latin-america,The Tico Times,The race to obtain coronavirus vaccines in Latin America -
1 month ago,2020-12-01 17:12:48.454847,"FILE – This May 4, 2020, file photo provided by the University of Maryland School of Medicine, shows the first patient enrolled in Pfizer's COVID-19 coronavirus ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.abc4.com/news/why-will-the-covid-19-vaccine-require-2-doses/,ABC 4,Why will the COVID-19 vaccine require 2 doses?
1 month ago,2020-12-01 17:12:48.455844,"On today's show, a look at President-elect Joe Biden's plans for office. Plus, why transparency and diversity was important in Pfizer's COVID-19 vaccine trial.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.marketplace.org/shows/marketplace/biden-team-ready-to-go,Marketplace.org,The Biden team is ready to go
1 month ago,2020-12-01 17:12:48.457842,"As US drug giant Pfizer Inc announced Monday that its COVID-19 vaccine may be 90 percent effective, Joe Biden appealed to Americans to wear face masks to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://global.chinadaily.com.cn/a/202011/10/WS5faab30ea31024ad0ba9340f.html,Chinadaily USA,Hope on vaccine; Biden backs masks
"Nov 3, 2020",2020-11-03 00:00:00.000000,"Most of Novavax's key competitors—Moderna, Pfizer, Johnson & Johnson subsidiary Janssen, and AstraZeneca—had launched phase III trials by then. To make ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sciencemag.org/news/2020/11/will-small-long-shot-us-company-end-producing-best-coronavirus-vaccine,Science Magazine,"Will a small, long-shot U.S. company end up producing the ..."
1 month ago,2020-12-01 17:12:48.461828,"Produced by Pfizer and BioNTech SE, the vaccine has surpassed other flu vaccines in terms of effectiveness. We explain how. The blockbuster Covid-19 ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.trtworld.com/magazine/covid-19-vaccine-what-makes-it-90-percent-effective-41356,TRT World,Covid-19 vaccine: What makes it '90 percent effective'?
1 month ago,2020-12-01 17:12:48.463831,"Super 100: Pfizer-BioNTech vaccine delivery could start before Christmas if all goes well, says CEO. If all goes well, I could imagine that we gain approval in the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.indiatvnews.com/video/news/super-100-pfizer-biontech-vaccine-delivery-could-start-before-christmas-if-all-goes-well-says-ceo-665995,India TV,Super 100: Pfizer-BioNTech vaccine delivery could start ...
1 month ago,2020-12-01 17:12:48.464820,The news comes days after Pfizer revealed that initial data suggest its vaccine is more than 90 percent effective. A nurse prepares a shot as a part of a study of a ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.politico.com/news/2020/11/11/moderna-to-reveal-covid-vaccine-data-436113,Politico,Moderna close to revealing first data on whether its vaccine works
