date,datetime,desc,img,link,media,title
2 days ago,2020-12-31 12:25:38.704644,SCHD and GraceMed Health Clinic have received their first doses of the Moderna COVID-19 vaccine. The vaccinations for community health care workers in ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ksnt.com/health/coronavirus/shawnee-county-receives-moderna-vaccine-community-health-care-workers-next-on-list/,KSNT News,"Shawnee County receives Moderna vaccine, community health care workers next on list"
1 week ago,2020-12-26 12:25:38.705645,"... Fairfax County Health Department on Wednesday baring gifts--- 5,000 Moderna COVID-19 vaccines. “This was a huge step towards the next phase of fighting ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://wjla.com/news/local/fairfax-county-received-5000-moderna-vaccines-here-is-what-comes-next,WJLA,"'A huge step towards fighting pandemic:' Fairfax County receives 5,000 Moderna vaccines"
4 days ago,2020-12-29 12:25:38.707636,"... on Monday, Loudoun County's government started administering shots of the Moderna vaccine to additional health care staff at a vaccination site in Sterling.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://wtop.com/loudoun-county/2020/12/loudoun-county-begins-giving-moderna-vaccine-to-health-care-workers/,WTOP,Loudoun County begins giving Moderna vaccine to health care workers
1 week ago,2020-12-26 12:25:38.708634,"(KRDO) -- Starting Tuesday, Evans Army Community Hospital at Fort Carson will begin offering the Moderna COVID-19 vaccine to healthcare workers. A statement ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://krdo.com/health/2020/12/21/fort-carson-to-distribute-the-moderna-covid-19-vaccine-starting-tuesday/,KRDO,Fort Carson to distribute the Moderna COVID-19 vaccine ...
2 weeks ago,2020-12-19 12:25:38.709595,"University of Iowa hospitals expects about 1,500 Moderna vaccine doses this week. More than 1,100 UIHC employees have received the Pfizer COVID vaccine.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thegazette.com/subject/news/health/university-of-iowa-hospitals-expects-about-1500-moderna-vaccine-doses-this-week-20201221,The Gazette: Eastern Iowa Breaking News and Headlines,"University of Iowa hospitals expects about 1,500 Moderna vaccine doses this week"
1 week ago,2020-12-26 12:25:40.661372,"NBC Universal, Inc. The newly approved Moderna vaccine arrived at UCSF earlier this week, and on Wednesday staff began to receive shots. With two vaccines ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.nbcbayarea.com/news/coronavirus/ucsf-runs-out-of-pfizer-vaccine-starts-using-moderna/2430886/,NBC Bay Area,"UCSF Runs Out of Pfizer Vaccine, Starts Using Moderna"
6 days ago,2020-12-27 12:25:40.662441,"EL PASO, Texas (KFOX14) — The weekend after Christmas, an El Paso clinic is vaccinating its healthcare workers with dose one of the Moderna vaccine.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://kfoxtv.com/news/local/el-paso-clinic-gives-first-doses-of-moderna-vaccine-to-healthcare-workers,KFOX El Paso,El Paso clinic gives first doses of Moderna vaccine to healthcare workers
6 days ago,2020-12-27 12:25:40.663441,"Essex County health care workers receive 1st doses of Moderna's coronavirus vaccine. News 12 Staff. Dec 26, 2020, 7:36pm EST. Updated on:Dec 26, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://longisland.news12.com/essex-county-health-care-workers-receive-1st-doses-of-modernas-coronavirus-vaccine,News 12 Bronx,Essex County health care workers receive 1st doses of ...
1 week ago,2020-12-26 12:25:40.664437,"El Pasoans turned out by the dozen on Christmas Eve for the arrival of the Moderna vaccine, with the city opening a drive-thru clinic at the El Paso Zoo for Phase ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://kfoxtv.com/news/local/city-holds-vaccine-distribution-at-el-paso-zoo-some-not-in-priority-group-get-vaccinated,KFOX El Paso,"City begins Moderna vaccine distribution, giving shots to some who shouldn't be vaccinated"
1 month ago,2020-12-02 12:25:40.666433,"Moderna, a Massachusetts-based vaccine developer, partnered with the National Institutes of Health to develop and test a vaccine known as mRNA-1273. A ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ky3.com/2020/12/06/coxhealth-expecting-modernas-covid-19-vaccine-possibly-around-dec-21/,KY3,"CoxHealth expecting Moderna's COVID-19 vaccine for employees, possibly around Dec. 21"
1 day ago,2021-01-01 12:25:40.668350,UPDATE: University Health tells us they have already filled up all their appointments for the the Moderna vaccine. We'll tell you when more appointments ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://news4sanantonio.com/news/local/university-health-to-start-giving-moderna-vaccine-to-seniors-those-with-chronic-illnesses,WOAI,"University Health to start giving Moderna vaccine to seniors, those with chronic illnesses"
1 week ago,2020-12-26 12:25:40.669347,"“The Colmery-O'Neil VA is eager to offer the Moderna COVID-19 vaccine to health care personnel and our Veteran community living center residents,” said Mr.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wibw.com/2020/12/21/colmery-oneil-va-medical-center-to-begin-distribution-of-moderna-covid-vaccine/,WIBW,Colmery-O'Neil VA Medical Center to begin distribution of ...
1 week ago,2020-12-26 12:25:40.670345,What You Need To Know. Citrus Memorial nurses and doctors are the first to get the Moderna vaccine; Vaccine distribution is still yet to be determined in Florida,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.baynews9.com/fl/tampa/news/2020/12/24/citrus-county-nurses--doctors-receive-first-moderna-vaccine,Bay News 9,"Citrus County Nurses, Doctors Receive First Moderna Vaccine"
1 day ago,2021-01-01 12:25:40.672376,Thousands of residents and staff in nursing homes across L.A. County have received Moderna vaccines for COVID-19 in the last week. But that doesn't mean ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://laist.com/latest/post/20201231/COVID-19-vaccine-nursing-homes-LA-county-what%27s-next,LAist,Thousands Of Moderna Vaccines Being Distributed In LA ...
1 week ago,2020-12-26 12:25:40.673372,"Army veteran Patricia Thompson, 76, is the first patient to volunteer and be given the Moderna COVID-19 vaccine by VA pharmacist Kelly Chia at the Brockton ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.enterprisenews.com/picture-gallery/news/healthcare/2020/12/21/brockton-va-medical-center-moderna-covid-vaccine-staff-health-care-workers-patients/3995967001/,Enterprise News,Brockton VA Medical Center patients and staff receive ...
