date,text,title
12/2/2020,"Dr. Anthony Fauci, the U.S.' top infectious disease official, has expressed optimism that early data from Moderna's Covid-19 phase 3 vaccine trials will show it to ...",Fauci Predicts Further Covid-19 Vaccine Success As Moderna Prepares To Submit Early Findings
12/2/2020,"ROI-NJ checked in with him Monday, after Moderna reported incredible efficacy results with Phase 3 of its COVID-19 vaccine trial — the second major drug ...","Pfizer, Moderna both realized tremendous results — why Moderna's are (much) better"
12/2/2020,"Moderna has said its experimental vaccine is 94.5% effective in preventing Covid-19, based on interim data from a late-stage clinical trial, becoming the second ...",Moderna to charge $25-$37 for Covid-19 vaccine: CEO
12/2/2020,"Of the 30,000 volunteers nationwide for the late-stage trials for the Moderna vaccine, nearly 350 were part of the study conducted at George Washington ...",DC Volunteers Help Researchers Studying Moderna COVID ...
12/2/2020,Moderna is just behind Pfizer and its German partner BioNTech in seeking to begin vaccinations in the U.S. in December. A bicyclist stops in front of Moderna in ...,"Cambridge’s Moderna asking U.S., European regulators to OK its virus shots"
12/2/2020,"By the end of September, Balyasny Asset Management, Adage Capital Partners and Verition Fund Management had liquidated their positions in Moderna while ...","Hedge funds sold Moderna, BioNtech shares before vaccine news"
12/2/2020,Bearish investors are holding on to their short bets on Moderna Inc. even as the biotech's market value swelled by more than $25 billion this year on optimism its ...,Moderna Bears Face Possible Squeeze on Covid Vaccine Results
12/2/2020,"Vaccines developed by Pfizer/BioNTech and Moderna are more than 95% effective against COVID-19, trials show. Both depend on a technology never before ...",Pfizer and Moderna use mRNA in their COVID-19 vaccines. This never-before-used technology could transform how science fights diseases.
12/2/2020,The nice gain came after the biotech announced that the European Commission approved an agreement to secure 80 million doses of Moderna's COVID-19 ...,Why Moderna Stock Is Jumping Today
12/2/2020,"CAMBRIDGE (CBS/AP) – For the second time this month, there's promising news from a COVID-19 vaccine candidate: Moderna said Monday its shots provide ...",Moderna Says Its COVID-19 Vaccine Is 94.5% Effective In Early Tests
12/2/2020,Moderna Announces Supply Agreement with United Kingdom Government to Supply mRNA Vaccine Against COVID-19 (mRNA-1273) if Approved for Use. mRNA- ...,Moderna Announces Supply Agreement with United Kingdom ...
12/2/2020,Jim Cramer's Biggest Worry. Jim Cramer breaks down what vaccine news out of Moderna means for Wall Street and what he's watching going forward.,Bullish on Moderna Vaccine News? Jim Cramer's Biggest Worry
12/2/2020,"Moderna, a two-dose vaccine, recently announced each dose will go for around $32 to $37. The Pfizer vaccine, also given in two doses, is expected to cost $19.50 ...",How Much Will It Cost to Get a COVID-19 Vaccine?
12/2/2020,"In terms of travel and leisure stocks, Morgan Stanley said even fewer shares were looking good value after yesterday's Moderna update showed that its vaccine ...","Moderna, Covid cures and cheap cyclical stocks"
12/2/2020,"With the promise of another coronavirus vaccine from Moderna, in addition to last week's blockbuster news from Pfizer, we were inspired to go back and do the ...",Would you take a coronavirus vaccine? What if it came from Dolly Parton?
12/2/2020,"Moderna's candidate is suitable for the larger “active” containers which can take 30,000 doses. The vaccine being developed by AstraZeneca and Oxford ...",'We're ready': Schiphol airport gears up for chilled vaccine cargos
11/3/2020,"Most of Novavax's key competitors—Moderna, Pfizer, Johnson & Johnson subsidiary Janssen, and AstraZeneca—had launched phase III trials by then. To make ...","Will a small, long-shot U.S. company end up producing the ..."
12/2/2020,US-based biotechnology giant Moderna announced on Monday that its COVID-19 vaccine has shown to be 94.5 per cent effective in preventing the deadly ...,"What Are mRNA Vaccines by Pfizer, Moderna That Have Shown More Than 90% Efficacy Against COVID-19?"
12/2/2020,arlene ramirez moderna vaccine. 'Bittersweet': Nurse who received Moderna vaccine describes experience. Travelers walk ... arlene ramirez moderna vaccine ...,Coronavirus hospitalizations hit another record as experts warn Thanksgiving gatherings could worsen the pandemic
11/6/2020,"Another U.S. company, Moderna Inc., also hopes to file an application with the U.S. Food and Drug Administration this month. Neither company's shot is made ...",Should Americans be concerned about coronavirus mutations?
11/3/2020,arlene ramirez moderna vaccine. 'Bittersweet': Nurse who received Moderna vaccine describes experience. coronavirus ... arlene ramirez moderna vaccine ...,Don't get a false sense of security with Covid-19 testing. Here's why you can test negative but still be infected and contagious
12/2/2020,"Moderna; Novavax; Pfizer. Pfizer was first to apply to the FDA for authorization on its vaccine on November 20; Moderna is second, applying on November ...",Dallas medical company seeks volunteers for COVID-19 ...
12/2/2020,"... the Moderna COVID-19 vaccine's efficacy gives hopes of things returning to normal. Also, meet Nora Vargas, a Democrat who will be presententing San Diego ...",Some San Diego Businesses Calling Foul On Tighter Pandemic Restrictions (KPBS Midday Edition)
12/2/2020,The study comes hot on the heels of upbeat news this month from U.S. drugmakers Pfizer and Moderna as well as Russia that showed their experimental ...,Coronavirus Vaccine Latest Updates: China's CoronaVac triggers quick immune response; India pins hopes on these 5 vaccines
12/2/2020,"Earlier this week Moderna, Inc. announced that its experimental vaccine appears to be 94.5% effective after an interim analysis of its late-stage study.","Pfizer: COVID-19 shot 95% effective, seeking clearance soon"
12/2/2020,Read More. Coronavirus: Moderna vaccine 94.5% effective according to early trials data · What does the Moderna vaccine mean for the fight against Covid?,Pfizer’s Upjohn spin-off completes merger with Mylan to form Viatris
12/2/2020,"Well, Moderna this week announced their interim results, and looking at their results, it looks as though the vaccine is greater than 94% effective. So, it really ...","Mira Irons, MD, discusses new cases and promising news ..."
12/2/2020,It means a decision on whether the vaccine can be used will come early. The Oxford vaccine has - like those of Pfizer and Moderna - arrived in record time to a ...,Oxford vaccine: How did they make it so quickly?
12/2/2020,... Moderna's COVID-19 vaccine https://abcnews.go.com/GMA/Culture/dolly-partons-vanderbilt-donation-supported-modernas-covid-19/story?id=74255411.,"Celebrity chefs go Nazi, Aunty Donna goes Netflix"
12/2/2020,O'Toole said the Trudeau government only turned its attention to pre-ordering tens of millions of vaccine doses from companies such as Pfizer and Moderna in ...,"PM put all vaccine 'eggs' in one China basket, didn't consider ..."
12/2/2020,Oshkosh man arrested on suspicion of 4th OWI during New Year's stop · U.S. Clears Moderna Vaccine for COVID-19 · Police arrest pharmacist accused of ...,Carnival cancels all US cruises through Jan. 31
12/2/2020,"This time by Moderna, 95% effective,"" Trump tweeted. ""For those great 'historians', please remember that these great discoveries, which will end the China ...",Election 2020 live updates: Biden warns more may die from COVID without transition cooperation
12/2/2020,Indications from Europe are that the Pfizer and Moderna vaccines are at the top of the queue to be approved. It is understood this is informing the work of the task ...,Harris urges cross-party support for Covid-19 vaccine
12/2/2020,"The Pfizer and Moderna vaccines also each require two doses, meaning people will have to go back for a second shot after three and four weeks, respectively, to ...",Keep the mask: A vaccine won't end the US crisis right away
12/2/2020,"Three vaccines - Pfizer-BioNTech, Sputnik and Moderna - have already reported good preliminary data from phase three trials, bringing hope that an end to the ...",Abu Dhabi's “Hope Consortium” to deliver billions of COVID ...
12/2/2020,"Pfizer last week asked the U.S. Food and Drug Administration for emergency authorization to begin distributing its vaccine, and Moderna is expected to do the ...",How long will you have to wear a mask? Here’s what the experts say
12/2/2020,Governor DeSantis announces Moderna vaccine distribution to all Florida counties · New laws take effect New Year's Day · Joe Clark dies at 82 · Gainesville ...,Marion County Boys & Girls Club dealing with their second ...
12/2/2020,"Although Moderna's vaccine does cause side effects like sore arms, fatigue, muscle aches, and chills, these were temporary. “It's a very exciting two weeks,” Barry ...",Should You Say Something If You See Someone Not Wearing ...
12/2/2020,"... DoH can't plan for people ignoring strategy, after DUP criticism; No shortage of flu vaccine in Northern Ireland, confirms Robin Swann; US-led Moderna Covid ...","Coronavirus Northern Ireland: 'We need to get a grip of this virus', says O'Neill after 14 deaths and 331 new cases reported"
12/2/2020,One hundred doses of the Moderna vaccine were given out at the Madison County Health Department on New Year's Eve. The county's public health director ...,Coronavirus: Latest Updates and Numbers From Across CNY
12/2/2020,Moderna jumped 16.4% and Pfizer rose 1.9%. The two companies earlier this month released results showing their covid-19 vaccine candidates were highly ...,Stocks rise on Wall Street as S&P 500 hits record high
12/2/2020,Moderna said it would ask U.S. and European regulators Monday to allow emergency use of its COVID-19 vaccine. Its shares jumped 20.2 percent Monday.,"Stocks slip, but S&P 500 still logs best month since April"
12/2/2020,Moderna chairman: We don't need deep-freeze conditions for vaccine ... Moderna chairman: We don't need deep-freeze conditions for vaccine ...,Corporate America is ready for a Biden presidency
12/2/2020,All rights reserved. Advertisement. Most Read. U.S. Clears Moderna Vaccine for COVID-19 · Police arrest pharmacist accused of intentionally spoiling COVID-19 ...,Substitute teacher accused of body-slamming Fla. high school ...
12/2/2020,Oshkosh man arrested on suspicion of 4th OWI during New Year's stop · U.S. Clears Moderna Vaccine for COVID-19 · Police arrest pharmacist accused of ...,"RAIN, STORMS ENDING... THEN VERY WINDY"
12/2/2020,"U.S. clears Moderna vaccine for COVID-19, 2nd shot in arsenal. The sign · Moderna COVID-19 vaccine begins rollout as U.S. races to broaden injection ...",Typhoon-ravaged Philippine region braces for new storm
12/2/2020,... maps and charts show the spread of the coronavirus and COVID-19 in Missouri and Illinois. Photos: Nursing home residents receive first Moderna vaccines.,St. Louis-area coronavirus recommendations and requirements | Coronavirus
12/2/2020,"Ontario to receive 53,000 Moderna COVID-19 vaccine doses by end of December · FILE - In this Monday, May 18, 2020, file photo, a sign ...","Coronavirus pandemic is making Canadians fat, new poll suggests"
12/2/2020,"Earlier this week, pharmaceutical company Moderna published its preliminary phase-three results for its COVID-19 vaccination, which shows close to 95% ...",HSE chief expects Christmas visits to nursing homes ‘regardless’ of the COVID threat level
12/2/2020,"Plus: the efficacy of Moderna's coronavirus vaccine, the latest on the Tokyo Games and Monocle's Chiara Rimella rounds up the week's best cultural stories.","Tuesday 17 November, The Briefing 2358 - Radio"
12/2/2020,"... been fueling viral posts for weeks, after the good news about Pfizer and Moderna's potentially world-saving vaccines. The twin announcements from the Mass.","Why Everyone Is So Obsessed with Boston, America's Most ..."
12/2/2020,"Moderna chief medical officer: 'Once there is marketing authorization, we stand ready to distribute our vaccine'. Nov. 30, 202007:50. Share this -. Load More ...",Nov. 30 Coronavirus updates: Experts warn of case surge from Thanksgiving travel
12/2/2020,9 ways the pandemic will change travel in 2021 · AL DRAGO/THE NEW YORK TIMES Vice President-elect Kamala Harris receives the Moderna ...,Kokua Line: Looming end to federal jobless aid raises many questions for Hawaii claimants
12/2/2020,"Not far behind is competitor Moderna Inc.'s COVID-19 vaccine. Its early data suggests the shots are as strong as Pfizer's, and that company expects to also seek ...",Pfizer seeking emergency use of its COVID-19 vaccine in US
12/2/2020,Hendersonvile Dale Drive. Video · Moderna vaccine shows promising results · Moderna Vaccine. Video · Go inside the Country Music Hall of Fame and Museum.,UA sorority cancels 600-person farm party approved by Tuscaloosa city council
12/2/2020,"... million doses) and AstraZeneca (5 million) with progressive deliveries in 2021, while they hold negotiations with Novavax, Johnson & Johnson and Moderna.",The race to obtain coronavirus vaccines in Latin America -
12/2/2020,... in the US has assured that people with food or medication allergies can be vaccinated safely with Covid-19 jabs produced by Pfizer-BioNTech and Moderna.,Four Iranian companies start human trials for Covid-19 vaccine
12/2/2020,"Chief public health officer Dr. Theresa Tam highlighted ""promising"" early results from two vaccine trials by Pfizer and Moderna. But Trudeau stressed the country ...","PM says military could help distribute COVID-19 vaccine, but ..."
12/2/2020,Coronavirus Canada Updates: First doses of Moderna COVID-19 vaccine arrive in Nunavut.,Coronavirus Canada Updates: Quebec reporting 1162 new ...
12/2/2020,... used for more than a decade to treat cancer could… Coronavirus Canada Updates: First Moderna COVID-19 vaccine doses coming to Manitoba First Nations ...,Coronavirus Canada Updates: New Brunswick reports 1 new ...
12/2/2020,... used for more than a decade to treat cancer could… Coronavirus Canada Updates: First Moderna COVID-19 vaccine doses coming to Manitoba First Nations ...,Coronavirus Canada Updates: COVID-19 cases rising on ...
11/7/2020,... used for more than a decade to treat cancer could… Coronavirus Canada Updates: First Moderna COVID-19 vaccine doses coming to Manitoba First Nations ...,Coronavirus Canada Updates: Peel moves to red zone of restrictions after COVID-19 cases get 'out of control'
12/2/2020,Coronavirus Canada Updates: First doses of Moderna COVID-19 vaccine arrive in Nunavut.,Coronavirus Canada Updates: Quebec reports 1269 new ...
12/2/2020,... used for more than a decade to treat cancer could… Coronavirus Canada Updates: First Moderna COVID-19 vaccine doses coming to Manitoba First Nations ...,Coronavirus Canada Updates: 365 new cases of COVID-19 ...
12/2/2020,"Cabinet approves purchase of 875,000 doses of Moderna Covid-19 vaccine. Coronavirus. Most Read. 1 · Brexit 'big bang' to trigger tectonic trading rift. 10:50.",Steady trading through the day as restrictions relaxed
11/7/2020,Coronavirus Canada Updates: First long-term care residents in Ontario receive Moderna COVID-19 vaccinations.,Coronavirus Canada Updates: Quebec reports 1234 more ...
12/2/2020,"Moderna, another corporation striving to develop a COVID-19 vaccine, is also venturing to utilize this mRNA platform. In May, Children's Health Defense ...","Former Pfizer VP: ‘No need for vaccines,’ ‘the pandemic is effectively over’"
12/26/2020,(Bloomberg) -- Shares of Moderna Inc. and BioNTech SE dropped in heavy volume as the vaccine makers saw their worst day in the stock market since late ...,"Moderna, BioNTech Post Worst Day for Vaccine Stocks in a Month"
12/19/2020,Boxes containing the Moderna coronavirus vaccine are prepared to be shipped at a McKesson distribution center. 1of4Boxes containing the Moderna coronavirus ...,"Moderna vaccine could arrive in California on Monday, giving hope amid the surge"
12/19/2020,"Following the distribution of the Pfizer vaccine last week, Moderna's effort means the U.S. now has two vaccines in its arsenal to fight the coronavirus.","First shipments of Moderna vaccine roll out, a new weapon in U.S. Covid-19 response"
12/19/2020,Much-needed doses are set to arrive Monday after the Food and Drug Administration authorized an emergency rollout of the vaccine developed by Moderna Inc.,"US clears Moderna vaccine for COVID-19, 2nd shot in arsenal"
12/19/2020,(CNN) Moderna's coronavirus vaccine is similar to the Pfizer-BioNTech vaccine that was the first Covid-19 vaccine authorized and shipped out to the first ...,What we know about Moderna's coronavirus vaccine and how it differs from Pfizer's
12/19/2020,"The Moderna vaccine can be distributed more widely because it can be stored at normal freezer temperatures and, unlike the Pfizer-BioNTech vaccine, does not ...",F.D.A. Panel Endorses Moderna's Coronavirus Vaccine
12/19/2020,The emergency use authorization allows the Moderna COVID-19 Vaccine to be distributed in the U.S. for use in individuals 18 years of age and older. â€œWith the ...,FDA Takes Additional Action in Fight Against COVID-19 By ...
12/2/2020,"Both Moderna's and Pfizer's vaccines use a synthetic form of genetic material from the coronavirus called messenger RNA, or mRNA, to program a person's cells to ...",Moderna Is Applying for Emergency F.D.A. Approval for Its Coronavirus Vaccine
12/19/2020,"Moderna will begin shipping millions of doses, earmarked for health workers and nursing home residents, to boost the largest vaccination effort in U.S. history. The ...",FDA authorizes Moderna COVID-19 vaccine for emergency use
12/29/2020,"Moderna, a Massachusetts-based vaccine developer, partnered with the National Institutes of Health to develop and test a coronavirus vaccine known as ...",How Moderna's Covid-19 Vaccine Works
12/19/2020,"Both Moderna's vaccine and the one developed by Pfizer and its partner BioNTech, which was granted an EUA last week, use messenger RNA to instruct the ...",FDA advisory panel endorses Moderna Covid-19 vaccine
12/19/2020,"A clinical trial in 30,000 volunteers showed that the Moderna vaccine is more than 94% effective in preventing COVID-19, including serious disease. The vaccine ...","FDA advisory committee to consider second COVID-19 vaccine, this one from Moderna, during all-day meeting"
12/19/2020,"Moderna Inc.'s Covid-19 vaccine won backing from a panel of experts who advise U.S. regulators, setting the stage for its shot to be the second vaccine cleared ...",FDA Advisers Back Authorization of Modernaâ€™s Covid Vaccine
12/19/2020,"Moderna will continue clinical trials of its vaccine, including studies of children and monitoring for additional side effects. In a 20 to zero vote, with one abstention, ...",FDA Advisers Recommend Moderna Vaccine for Emergency ...
12/19/2020,"The Moderna COVID-19 vaccine was 94 percent effective in clinical trials in preventing COVID-19 disease. The vaccine is administered in two doses, 28 days ...",White River Junction VA begins COVID-19 vaccine distribution ...
12/19/2020,"Scientists at the Food and Drug Administration endorsed the Covid-19 vaccine developed by Moderna as safe and efficacious on Tuesday, one day after the first ...","FDA scientists endorse Moderna Covid vaccine, amid new ..."
1/1/2021,The Moderna vials must be stored between 36 to 46 degrees Fahrenheit. They can remain effective for up to 12 hours if left at room temperature. Beyond that ...,"Pharmacist Arrested, Accused Of Destroying More Than 500 ..."
12/29/2020,"Nearly 500 Moderna COVID vaccine doses discarded in Grafton, Wisconsin. WLS. By ABC 7 Chicago Digital Team. Wednesday, December 30, 2020 11:31AM.","Nearly 500 Moderna COVID vaccine doses discarded in Grafton, Wisconsin at Aurora Medical Center"
12/19/2020,"Moderna vaccine shipments set to arrive in states on Monday, Operation Warp Speed logistics chief says. A coronavirus vaccine vial ...","Moderna vaccine shipments set to arrive in states on Monday, Operation Warp Speed logistics chief says"
12/30/2020,"The Moderna vaccine is part of the nation's arsenal against the COVID-19 pandemic, which has now killed more than 330,000 people in the United States and ...",WATCH: Vice President-elect Kamala Harris gets Moderna COVID-19 vaccine
12/19/2020,"And this week, OWS officials expect about 7.9 million Moderna and Pfizer vaccines to be distributed. Drug-maker Moderna has 5.9-million doses going to 3,400 ...","Pfizer, Moderna Produce COVID-19 Vaccine > US DEPARTMENT OF DEFENSE"
12/30/2020,"Rick Hillier, has asked Health Canada to look into the possibility of allowing Moderna's two-dose vaccine to be administered as a single shot, which he ...",Hillier asks Health Canada to consider single-dose Moderna ...
12/30/2020,"There are currently two coronavirus vaccines approved for use in Canada, one of which is the Moderna vaccine. The vaccine currently requires two doses ...",Could Moderna be authorized as a one-shot vaccine? Here’s what we know
12/29/2020,Retired General Rick Hillier made the announcement Tuesday morning and said the province does “not have the Moderna vaccine in our hands” yet but expects to ...,Ontario to start administering Moderna COVID-19 vaccine in ...
12/26/2020,"Ray Jordan, a spokesman for Moderna, said on Thursday evening that the company could not comment publicly on an individual case. On Friday, Mr. Jordan ...",Boston Doctor Develops Severe Allergic Reaction After Getting Moderna Vaccine
12/19/2020,"“With the Moderna vaccine also receiving FDA authorization Friday, we're ready to roll on our end to continue getting vaccines out as efficiently as possible,” ...",Justice says 15000 covid-19 vaccines were administered in ...
12/26/2020,"Minnesota Department of Health (MDH) officials addressed an array of topics during Wednesday's COVID-19 briefing, including Moderna vaccine shipment ...","MDH COVID-19 briefing: Moderna vaccine shipment problems, reminder to follow guidelines and updated numbers"
12/26/2020,"Officials say Moderna vaccine will be distributed to remote, isolated communities in northern Canada. Canada says it expects to receive 168,000 doses of the ...",Canada receives first shipment of Moderna COVID vaccines
12/2/2020,"The document, provided to governors ahead of a call with the Vice President Monday, also estimated the first shipment of Moderna's vaccine will be delivered on ...",First shipments of Pfizer vaccine to be delivered December 15
12/19/2020,"Moderna's COVID-19 vaccine shots leave warehouses, widening US push to immunize. Coronavirus. by: Carl O'Donnell/Reuters. Posted: Dec 21, 2020 / 07:06 AM ...","Moderna’s COVID-19 vaccine shots leave warehouses, widening US push to immunize"
12/19/2020,"The move marks the world's first authorization for Moderna's shots. “With the availability of two vaccines now for the prevention of COVID-19, the FDA has taken ...",FDA authorizes Moderna COVID-19 vaccine
1/1/2021,Forty-two people in West Virginia who were supposed to receive the Moderna coronavirus vaccine instead got the Regeneron antibody treatment — due to a ...,42 people expecting COVID vaccine get antibody treatment in mix-up
12/26/2020,Atlanta VA Medical Center among first facilities to get shipments of Moderna COVID-19 vaccine. This video file cannot be played ...,Moderna COVID-19 vaccines reach metro Atlanta
12/12/2020,Moderna's vaccine triggers an antibody response to the SARS-CoV-2 spike protein; The Elecsys Anti-SARS-CoV-2 S test can quantitatively measure the level of ...,Roche partners with Moderna to include SARS-CoV-2 ...
12/26/2020,"STURGIS, S.D. (KOTA) - The VA Black Hills Health Care System received its first shipment of the Moderna vaccine on Wednesday. The health care system ...",VA Black Hills Health Care System received the Moderna ...
12/29/2020,The first Moderna COVID vaccines in Chicago were given to frontline workers at Esperanza Health in the Brighton Park Neighborhood on the city's Southwest ...,COVID vaccine: Chicago Moderna shot rollout Chicago begins at Brighton Park clinic; inoculations begin at long-term care facilities
12/26/2020,"With multiple vaccines now available, Dr. Marsh assures the public the Moderna and Pfizer vaccine “are equally the same in safety and effectiveness.”.",Gov. Justice: Moderna vaccine arrives as W.Va. leads nation ...
12/2/2020,"Moderna's shares have risen more than seven-fold this year, valuing the company at $55.80 billion as of Tuesday's closing price. Moderna is one of the front- ...",Drugmaker Merck divests stake in vaccine-maker Moderna
12/28/2020,"The arrival of the Moderna vaccine means healthcare officials at Memorial Hermann can transition to Phase 1B of the Texas Vaccine Allocation Guiding Principles, ...",Moderna's COVID-19 vaccine is ready to be administered in the Houston area with new group priority
12/26/2020,"Pa. coronavirus update: 7,887 new cases; deaths near 14K; Moderna vaccine now being sent out; Lehigh Valley adds 702 new cases | Pa. COVID-19 county ...","Pa. coronavirus update: 7,887 new cases; deaths near 14K; Moderna vaccine now being sent out; Lehigh Valley a"
12/12/2020,Justice announces West Virginia's initial Moderna vaccine allocation to increase; new rapid testing lab established at WVU. 12/9/2020. ​​ ...,COVID-19 UPDATE: Gov. Justice announces West Virginia's initial Moderna vaccine allocation to increase; new rapid testing lab established at WVU
12/12/2020,"WHO to make decisions on Pfizer, Moderna, AstraZeneca COVID-19 vaccines in weeks. The BioNTech/Pfizer and Moderna vaccines have been developed at ...","WHO to make decisions on Pfizer, Moderna, AstraZeneca ..."
12/19/2020,"MEMPHIS, Tenn. – FedEx has announced it will begin shipping the first round of the Moderna COVID-19 vaccines across the United States. Less than a day ...",FedEx to begin shipping Moderna COVID-19 vaccines across the country
12/19/2020,"The evaluation of the data that Moderna provided, the FDA said that, you know, almost 91% of people had pain where they got injections and fatigue and fever. But ...",Analysis By FDA Of Moderna's COVID-19 Vaccine Finds It ...
12/19/2020,MANILA (Reuters) - The Philippines will be able to secure between four to 25 million doses of COVID-19 vaccines from Moderna Inc and Arcturus Therapeutics ...,"Philippines can secure up to 25 million doses of Moderna, Arcturus vaccines-ambassador"
12/26/2020,PROVIDENCE — The first shipment of Moderna's COVID-19 vaccine to Lifespan was completed on Tuesday. Three thousand doses were delivered to Rhode ...,First shipment of Moderna vaccine to Lifespan complete
12/12/2020,"Moderna, whose vaccine requires two doses per person, has said it remains on track to produce between 500 million and 1 billion doses annually by 2021.",Switzerland increases order for Moderna's COVID-19 vaccine
12/29/2020,"Health Minister Julie Green tweeted on Monday evening that 7,200 doses of the Moderna vaccine had arrived in the territorial capital Yellowknife earlier in the day.","First doses of Moderna COVID-19 vaccine arrive in Yukon, N.W.T."
12/12/2020,"Santa Clara County is gearing up for its first delivery of the Moderna COVID-19 vaccine. The county expects 39,300 doses of it later this month, pending FDA ...",Santa Clara County Set to Receive Nearly 40K Doses of Moderna Vaccine
12/12/2020,Moderna CEO Stephane Bancel provides updates on the coronavirus vaccine after requesting an emergency authorization of the product. Without having a crystal ...,"If you invested $1,000 in Moderna in January, this is how much you'd have now"
12/19/2020,"HOUSTON â€“ Officials with the Texas Department of State Health Services anticipate receiving 460,000 vials of the Moderna vaccine next week and plan to use ...",Moderna vaccine is life-line to rural Texas healthcare providers
12/29/2020,"'This is the beginning of the end' | Houston Health Department, HFD paramedics receive Moderna vaccinations. Mayor Sylvester Turner said both departments ...","'This is the beginning of the end' | Houston Health Department, HFD paramedics receive Moderna vaccinations"
12/26/2020,The government separately announced on Thursday that the first doses of the Moderna vaccine had arrived in Canada. It approved the vaccine on Wednesday ...,"Moderna COVID-19 vaccine distribution started in Canada by FedEX, Innomar Strategies"
12/19/2020,"Following Hahn's comments, the Financial Times reported that the FDA had decided to approve Moderna's vaccine candidate on an emergency basis.",US FDA advisory panel sets stage for Moderna vaccine ...
12/26/2020,"READING, Ohio (WKRC) - Some local firefighters received their first doses of Moderna's COVID-19 vaccine. The Reading Fire Department stepped up to get ...",Reading firefighters receive first dose of Moderna vaccine
12/30/2020,CALGARY -- Alberta residents in long-term continuing care facilities will begin receiving the Moderna COVID-19 vaccine on Wednesday. The first inoculations ...,Alberta continuing care residents to begin receiving Moderna ...
12/30/2020,"Recipharm and Moderna Finalize Agreement for Aseptic Drug Product Manufacturing and Fill-Finish for Supply to Countries Outside the U.S.. December 30, 2020 ...",Recipharm and Moderna Finalize Agreement for Aseptic Drug ...
12/19/2020,"North Carolina health officials say up to 175,000 doses of the Moderna COVID-19 vaccine could be shipped to the state as early as Monday. This video file cannot ...",Charlotte hospital among the first in the region to receive Moderna coronavirus vaccine
12/26/2020,"San Diego County Reports 3,252 New COVID Cases as Moderna Vaccine Arrives. Posted by Chris Jennewein on December 21, 2020 in Tech | 383 Views. | 1 ...","San Diego County Reports 3,252 New COVID Cases as Moderna Vaccine Arrives"
12/31/2020,Moderna's vaccine must be kept frozen for shipment and storage. The temperature problems underscore how the U.S. has faced obstacles in its effort to get 20 ...,Temperature snag with Moderna vaccine delays additional shipments to Texas
12/26/2020,"That chemical — present in both the Pfizer and Moderna COVID-19 vaccines — can be associated with allergic reactions, added Director Peter Marks. “We just ...",Coronavirus vaccine allergic reactions: Chemical in both Pfizer and Moderna vaccines ‘could be a culprit’
12/12/2020,"Moderna Confirms Supply Agreement with the Ministry of Health to Supply Singapore with mRNA Vaccine Against COVID-19 (mRNA-1273). December 14, 2020 ...",Moderna Confirms Supply Agreement with the Ministry of ...
12/26/2020,"Orange County is preparing to receive its first round of the Moderna Covid-19 vaccine. The county will receive roughly 16,000 doses of the vaccine through the ...",Orange County to get first shipment of Moderna vaccine
12/19/2020,An advisory panel will give the FDA its opinion on Moderna's COVID-19 vaccine. The Federal Reserve projects stronger economic growth next year. Plus ...,"News Brief: Moderna Vaccine, Pandemic Economy, Google ..."
12/26/2020,"KNOXVILLE, Tennessee — The Knox County Health Department received its first shipment Tuesday morning of the Moderna vaccine, prompting an upbeat and ...","'Hope and light': KCHD gets first Moderna vaccine shipment, a promising sign in fight against COVID-19"
12/29/2020,"Though the FDA recently gave emergency use authorization (EUA) to Moderna's (NASDAQ:MRNA) mRNA-1273 coronavirus vaccine, the company's stock was ...",Why Moderna Stock Dove by Nearly 10% on Monday
12/19/2020,"FDA says fatigue, headaches and muscle pain are most common side effects of Moderna's Covid vaccine. Published Tue, Dec 15 202011:47 AM EST Updated ...","FDA says fatigue, headaches and muscle pain are most common side effects of Moderna's Covid vaccine"
12/26/2020,IRVINE (CBSLA) — More than 100 firefighters and paramedics received the Moderna coronavirus vaccine Saturday morning. The Orange County Fire Authority ...,"Orange County Firefighters, Paramedics Receive Moderna Vaccine"
12/26/2020,"State health officials are expecting to receive 94,800 doses in its initial shipment of the Moderna vaccine this week, with most of it arriving on Wednesday. A ...",Some shipments of Moderna vaccine to Minnesota delayed
12/19/2020,"The Bountiful hospital became one of the first to receive doses of the Moderna vaccine, which received emergency use authorization from the Food and Drug ...","Utah reports 1,891 new cases as hospitals receive Moderna vaccine"
12/30/2020,"Unlike the Pfizer vaccine, the second dose of the Moderna vaccine is administered 28 days after the first dose.",Emporia’s Newman Regional Health receives Moderna COVID-19 vaccine
12/19/2020,"“The Moderna product is regular frozen temperature and works with the equipment we've been using, so it's very exciting to get the product that's easier for us to ...",Upper Valley Medical Center receives first shipment of Moderna vaccine
12/31/2020,"The Windsor-Essex County Health Unit announced Wednesday morning it would, within hours, receive enough doses of the Moderna vaccine to immunize ...",Health unit to inoculate long-term care residents with Moderna vaccine
12/26/2020,"BOISE, Idaho (CBS2) — St. Luke's received its first shipment of Moderna's COVID-19 vaccine Wednesday and started vaccinating healthcare workers in Canyon ...","St. Luke's, Saint Alphonsus receive first shipments of Moderna vaccine"
12/19/2020,"Moderna Inc. had to discard 400,000 doses of its experimental Covid-19 shot after a filtration issue compromised the product during the final stages of ...","Moderna Ditches 400,000 Vaccine Doses But Still Set to Meet Goal"
12/26/2020,"NEW HANOVER COUNTY — Panza Allen McNeill, a 19-year New Hanover County Public Health nurse, received the first dose of the Moderna Covid-19 ...",First dose of Moderna vaccine given to 19-year nurse in New Hanover County [Free]
