date,datetime,desc,img,link,media,title
"Jun 18, 2020",2020-06-18,"Pfizer stock is a solid holding for income-oriented investors. Not so much for growth investors. By Bret Kenwell, InvestorPlace Contributor Jun 18, 2020, 2:59 pm ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://investorplace.com/2020/06/time-to-bail-on-pfizer-lets-look-at-the-charts/,Investorplace.com,Time to Bail on Pfizer? Let’s Look at the Charts
"Jun 29, 2020",2020-06-29,"The effort will be announced on July 9 by the chief executive officers at Pfizer, Merck, Eli Lilly, Novo Nordisk, Boehringer Ingelheim, Bayer Pharmaceuticals, and ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.statnews.com/pharmalot/2020/06/29/antibiotics-merck-lilly-pfizer-who/,STAT,Pharma giants to unveil major $1 billion venture to push novel ...
"Jun 10, 2020",2020-06-10,June 10 (Reuters) - Pfizer Inc: * PFIZER ANNOUNCES POSITIVE TOP-LINE RESULTS FROM JADE TEEN TRIAL OF ABROCITINIB IN ADOLESCENTS WITH ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/brief-pfizer-announces-positive-top-line/brief-pfizer-announces-positive-top-line-results-from-jade-teen-trial-of-abrocitinib-idUSFWN2DN0DZ,Reuters,BRIEF-Pfizer Announces Positive Top-Line Results From Jade Teen Trial Of Abrocitinib
"Jun 4, 2020",2020-06-04,Kevin” series is brought to you by Pfizer Rare Disease in collaboration with the National Newspaper Publishers Association (NNPA) to increase awareness and ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",http://amsterdamnews.com/news/2020/jun/04/ask-dr-kevin-unfamiliar-rare-disease-associated-he/,Amsterdam News,"ASK DR. KEVIN: An unfamiliar, rare disease associated with ..."
"Jun 12, 2020",2020-06-12,"... With Pfizer Relating To License Agreement, Originally Dated August 18, 2011 ... 8 CO ENTERED INTO A LETTER AGREEMENT WITH PFIZER RELATING TO ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/article/brief-puma-biotechnology-says-on-june-8/brief-puma-biotechnology-says-on-june-8-co-entered-into-a-letter-agreement-with-pfizer-relating-to-license-agreement-originally-dated-august-18-2011-idUSFWN2DP0P6,Reuters,"BRIEF-Puma Biotechnology Says On June 8 Co Entered Into A Letter Agreement With Pfizer Relating To License Agreement, Originally Dated August 18, 2011"
"Jun 12, 2020",2020-06-12,"Rather than aggressively dishing out earnings, dividend growth companies tend to have more modest yields, but are better at sustaining their payouts. Pfizer Inc ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://uk.finance.yahoo.com/news/why-pfizer-incs-dividend-looking-082148778.html,Yahoo Finance UK,Why Pfizer Inc's dividend is looking sustainable
"Jun 22, 2020",2020-06-22,Pfizer's Vyndaqel and Vyndamax -- containing tafamidis to treat cardiomyopathy caused by transthyretin amyloidosis (ATTR-CM) -- do not deserve a rare ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.koreabiomed.com/news/articleView.html?idxno=8566,Korea Biomedical Review,"'Pfizer's Vyndaqel, Vyndamax do not deserve rare disease ..."
"Jun 28, 2020",2020-06-28,"... so far, purchased nearly $429 million in corporate bonds from 86 of those companies, including AT&T, Walgreen's, Microsoft, Pfizer and Marathon Petroleum.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://apnews.com/article/5dcd1072c8722c342d9075b1f2e07ec0,Associated Press,"Apple, AT&T, Jack Daniel's: Fed issues details on bond buys"
"Jun 16, 2020",2020-06-16,The FDA approves the use of Pfizer's (PFE -0.6%) Mylotarg (gemtuzumab ozogamicin) for newly diagnosed CD33-positive acute myeloid leukemia (AML) ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://seekingalpha.com/news/3583479-fda-oks-expanded-label-for-pfizers-antibody-drug-conjugate-mylotarg,Seeking Alpha,FDA OKs expanded label for Pfizer's antibody-drug conjugate Mylotarg
"Jun 25, 2020",2020-06-25,"Orbimed Advisors Llc Buys Biogen Inc, Pfizer Inc, Gilead Sciences Inc, Sells Arqule Inc, Danaher Corp, Inspire Medical Systems Inc. June 25, 2020 | About: BIIB - ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.gurufocus.com/news/1171931/orbimed-advisors-llc-buys-biogen-inc-pfizer-inc-gilead-sciences-inc-sells-arqule-inc-danaher-corp-inspire-medical-systems-inc,,"Jun 25, 2020 - Orbimed Advisors Llc Buys Biogen Inc, Pfizer Inc, Gilead Sciences Inc, Sells Arqule Inc, Danaher Corp, Inspire Medical Systems Inc"
