date,compound,positive,negative,neutral
9/21/2020,-0.3595,0.265,0.336,0.399
9/22/2020,0.1154,0.055,0,0.945
9/22/2020,0,0,0,1
9/22/2020,-0.4215,0.071,0.16,0.769
9/22/2020,0.296,0.075,0,0.925
9/22/2020,0.4019,0.114,0,0.886
9/22/2020,0,0,0,1
9/22/2020,0,0,0,1
9/22/2020,0,0,0,1
9/23/2020,0,0,0,1
9/23/2020,0.2263,0.17,0.104,0.727
9/23/2020,0.2732,0.087,0,0.913
9/23/2020,0.4767,0.124,0,0.876
9/23/2020,0.4215,0.097,0,0.903
9/23/2020,-0.128,0,0.064,0.936
9/23/2020,0.3616,0.1,0.045,0.855
9/23/2020,0.4019,0.109,0,0.891
9/23/2020,0,0,0,1
9/24/2020,0,0,0,1
9/24/2020,0.7579,0.236,0,0.764
9/24/2020,0,0,0,1
9/24/2020,0,0,0,1
9/24/2020,0,0,0,1
9/24/2020,-0.0516,0.102,0.109,0.789
9/24/2020,0,0,0,1
9/25/2020,0.802,0.24,0,0.76
9/25/2020,0.25,0.091,0,0.909
9/25/2020,0,0,0,1
9/25/2020,0.1779,0.096,0.073,0.831
9/25/2020,0.4588,0.107,0,0.893
9/25/2020,0.4019,0.109,0,0.891
9/25/2020,-0.0772,0,0.058,0.942
9/25/2020,-0.0772,0,0.058,0.942
9/25/2020,0,0,0,1
9/25/2020,0,0,0,1
9/25/2020,0,0,0,1
9/25/2020,0,0,0,1
9/25/2020,0.5859,0.137,0,0.863
9/25/2020,0.0772,0.1,0.125,0.775
9/26/2020,0.6597,0.178,0,0.822
9/26/2020,0,0,0,1
9/26/2020,0.4215,0.177,0,0.823
9/27/2020,0,0,0,1
9/28/2020,0,0,0,1
9/28/2020,0,0,0,1
9/28/2020,0.0772,0.12,0.107,0.773
9/28/2020,0.1027,0.055,0,0.945
9/28/2020,0.296,0.111,0.072,0.817
9/28/2020,0,0,0,1
9/28/2020,0.25,0.08,0,0.92
9/28/2020,0.4939,0.122,0,0.878
9/28/2020,0.2732,0.124,0.08,0.797
9/29/2020,0,0,0,1
9/29/2020,-0.1531,0.113,0.099,0.788
9/29/2020,0.4215,0.104,0,0.896
9/29/2020,0,0,0,1
9/29/2020,0.296,0.073,0,0.927
9/29/2020,0.6597,0.184,0,0.816
9/29/2020,0.4215,0.141,0,0.859
9/29/2020,0.25,0.19,0.117,0.693
9/29/2020,-0.5106,0,0.152,0.848
9/29/2020,-0.9201,0,0.453,0.547
9/30/2020,0.296,0.095,0,0.905
9/30/2020,0.4215,0.113,0,0.887
9/30/2020,0,0,0,1
9/30/2020,0.4767,0.14,0,0.86
9/30/2020,-0.25,0,0.083,0.917
9/30/2020,0.7096,0.197,0,0.803
9/30/2020,0.3182,0.103,0,0.897
9/30/2020,-0.2755,0,0.081,0.919
9/30/2020,0.296,0.104,0,0.896
9/30/2020,0.4404,0.104,0,0.896
9/30/2020,0.5904,0.154,0,0.846
9/30/2020,-0.1556,0.097,0.148,0.754
9/30/2020,0,0,0,1
9/30/2020,0.128,0.097,0.079,0.824
9/30/2020,-0.3818,0,0.102,0.898
9/30/2020,-0.3182,0,0.084,0.916
9/30/2020,0,0,0,1
9/30/2020,-0.0516,0.102,0.109,0.789
9/30/2020,-0.0516,0.102,0.109,0.789
9/30/2020,0.3612,0.184,0.099,0.717
9/30/2020,0.5106,0.13,0,0.87
9/30/2020,0,0,0,1
10/1/2020,0.2477,0.106,0.072,0.822
10/1/2020,0.7184,0.194,0,0.806
10/1/2020,0.4215,0.094,0,0.906
10/1/2020,0.6369,0.178,0,0.822
10/1/2020,0.5267,0.167,0,0.833
10/1/2020,-0.3182,0,0.103,0.897
10/2/2020,-0.5733,0,0.183,0.817
10/2/2020,0,0,0,1
10/2/2020,0,0,0,1
10/3/2020,0.1027,0.051,0,0.949
10/3/2020,-0.4019,0.093,0.151,0.756
10/4/2020,0,0,0,1
10/4/2020,0,0,0,1
10/5/2020,-0.3818,0,0.115,0.885
10/5/2020,0,0,0,1
10/5/2020,0,0,0,1
10/5/2020,0,0,0,1
10/5/2020,0.25,0.117,0.08,0.803
10/5/2020,0.128,0.1,0.082,0.819
10/6/2020,0,0,0,1
10/6/2020,0.3935,0.137,0,0.863
10/6/2020,-0.6705,0.113,0.268,0.619
10/7/2020,-0.5542,0,0.135,0.865
10/7/2020,0,0,0,1
10/7/2020,0,0,0,1
10/7/2020,-0.5106,0,0.13,0.87
10/7/2020,0,0,0,1
10/7/2020,-0.3818,0,0.133,0.867
10/7/2020,0.2023,0.073,0,0.927
10/7/2020,0.5719,0.129,0,0.871
10/8/2020,-0.3252,0,0.092,0.908
10/8/2020,0,0,0,1
10/8/2020,0,0,0,1
10/8/2020,0.3182,0.142,0,0.858
10/8/2020,0,0,0,1
10/8/2020,0,0,0,1
10/8/2020,-0.5423,0,0.123,0.877
10/9/2020,0,0,0,1
10/9/2020,0,0,0,1
10/10/2020,0.6908,0.231,0,0.769
10/10/2020,0.7506,0.27,0,0.73
10/11/2020,0.4215,0.142,0,0.858
10/11/2020,-0.4654,0.065,0.19,0.745
10/12/2020,0,0,0,1
10/12/2020,-0.1027,0,0.057,0.943
10/13/2020,0.5574,0.13,0,0.87
10/13/2020,0.4215,0.137,0,0.863
10/13/2020,0,0,0,1
10/13/2020,0.5267,0.161,0,0.839
10/14/2020,0.8625,0.314,0,0.686
10/14/2020,0.8481,0.315,0,0.685
10/14/2020,0,0,0,1
10/14/2020,0.4767,0.124,0,0.876
10/14/2020,0.4019,0.119,0,0.881
10/14/2020,0.25,0.117,0.08,0.803
10/14/2020,0.25,0.074,0,0.926
10/15/2020,0,0,0,1
10/15/2020,0.2732,0.11,0,0.89
10/15/2020,0,0,0,1
10/16/2020,0.4767,0.107,0,0.893
10/16/2020,0,0,0,1
10/16/2020,-0.0644,0,0.05,0.95
10/16/2020,0.2732,0.075,0,0.925
10/16/2020,-0.4019,0,0.091,0.909
10/16/2020,0,0,0,1
10/16/2020,0.4939,0.122,0,0.878
10/16/2020,-0.8807,0.041,0.393,0.566
10/18/2020,-0.4019,0,0.105,0.895
10/18/2020,-0.4019,0.093,0.151,0.756
10/18/2020,-0.4019,0.093,0.151,0.756
10/19/2020,-0.3818,0,0.11,0.89
10/19/2020,0,0,0,1
10/19/2020,-0.8658,0.084,0.375,0.541
10/20/2020,0.128,0.116,0.097,0.787
10/20/2020,0,0,0,1
10/20/2020,0,0,0,1
10/20/2020,0.6597,0.178,0,0.822
10/20/2020,0,0,0,1
10/20/2020,0,0,0,1
10/20/2020,0.5023,0.111,0,0.889
10/21/2020,0.0772,0.051,0,0.949
10/21/2020,0.1027,0.053,0,0.947
10/21/2020,0,0,0,1
10/21/2020,0,0,0,1
10/22/2020,0,0,0,1
10/22/2020,0,0,0,1
10/22/2020,0,0,0,1
10/22/2020,0.6389,0.192,0,0.808
10/22/2020,-0.5106,0,0.121,0.879
10/22/2020,0,0,0,1
10/22/2020,0,0,0,1
10/22/2020,0,0,0,1
10/23/2020,-0.3818,0,0.102,0.898
10/23/2020,0,0,0,1
10/23/2020,0,0,0,1
10/23/2020,0,0,0,1
10/23/2020,-0.4215,0,0.101,0.899
10/23/2020,-0.296,0,0.084,0.916
10/23/2020,0,0,0,1
10/23/2020,0,0,0,1
10/23/2020,0.4404,0.146,0,0.854
10/24/2020,-0.0516,0,0.05,0.95
10/24/2020,0,0,0,1
10/24/2020,0,0,0,1
10/24/2020,0.8591,0.333,0,0.667
10/25/2020,0.2732,0.087,0,0.913
10/25/2020,0,0,0,1
10/26/2020,0.7003,0.195,0,0.805
10/26/2020,0.5574,0.135,0,0.865
10/26/2020,0.1027,0.06,0,0.94
10/26/2020,0,0,0,1
10/26/2020,-0.6705,0.082,0.242,0.676
10/27/2020,0,0,0,1
10/27/2020,0.4215,0.113,0,0.887
10/27/2020,0,0,0,1
10/27/2020,0,0,0,1
10/27/2020,0,0,0,1
10/28/2020,0.25,0.087,0.047,0.866
10/28/2020,0.3612,0.162,0.096,0.742
10/28/2020,0,0,0,1
10/28/2020,-0.6705,0.082,0.242,0.676
10/29/2020,0,0,0,1
10/29/2020,-0.2263,0,0.073,0.927
10/29/2020,0.5574,0.114,0,0.886
10/29/2020,0,0,0,1
10/29/2020,0,0,0,1
10/29/2020,0,0,0,1
10/29/2020,0,0,0,1
10/29/2020,0,0,0,1
10/29/2020,0.5141,0.193,0.09,0.717
10/29/2020,0,0,0,1
10/29/2020,0.765,0.231,0,0.769
10/29/2020,0.5267,0.161,0,0.839
10/29/2020,0,0,0,1
10/29/2020,-0.8807,0,0.384,0.616
10/29/2020,-0.1531,0.075,0.098,0.827
10/29/2020,0.2023,0.096,0,0.904
10/30/2020,0.6369,0.191,0,0.809
10/30/2020,0,0,0,1
10/30/2020,0.4019,0.171,0,0.829
10/30/2020,-0.4654,0.06,0.176,0.764
10/30/2020,0,0,0,1
10/31/2020,0,0,0,1
